#doc name topic proportion ...
0	file:/C:/mallet/categories/100.txt	2	0.8767990811387059	13	0.015837928700903038	0	0.013688293893590185	4	0.01184649643945478	7	0.011596551242010462	10	0.011577421635802112	1	0.010342721922258458	9	0.007359148222299105	3	0.007349195321626986	6	0.006600754968547617	5	0.006578047339955868	14	0.00589840612356407	8	0.00499736152781245	12	0.004928283776679968	11	0.004600307746789159	
1	file:/C:/mallet/categories/1000.txt	0	0.8790951796582256	13	0.015837928700903038	4	0.01184649643945478	7	0.011596551242010462	10	0.011577421635802112	2	0.011392195374070293	1	0.010342721922258458	9	0.007359148222299105	3	0.007349195321626986	6	0.006600754968547617	5	0.006578047339955868	14	0.00589840612356407	8	0.00499736152781245	12	0.004928283776679968	11	0.004600307746789159	
2	file:/C:/mallet/categories/1001.txt	10	0.9464709369841308	13	0.00689171816665036	0	0.00595632582255064	4	0.005154885860693024	7	0.0050461246779383755	2	0.004957201241411946	1	0.0045005332395629104	9	0.003202260627161409	3	0.003197929720786701	6	0.0028722532970964494	5	0.00286237229690743	14	0.0025666331376861455	8	0.002174552485804596	12	0.0021444939850131426	11	0.0020017784566059797	
3	file:/C:/mallet/categories/1002.txt	0	0.4712618927092048	12	0.4665658608762787	13	0.008490334640536628	4	0.006350623303611783	7	0.006216633663414941	10	0.006206378739218866	2	0.006107083372001491	1	0.005544485764036915	9	0.00394506328804644	3	0.003939727776127796	6	0.003538506809918817	5	0.003526333793530256	14	0.0031619943984211767	8	0.002678965948902894	11	0.0024661149167482994	
4	file:/C:/mallet/categories/1003.txt	7	0.8770034370066461	13	0.015837928700903038	0	0.013688293893590185	4	0.01184649643945478	10	0.011577421635802112	2	0.011392195374070293	1	0.010342721922258458	9	0.007359148222299105	3	0.007349195321626986	6	0.006600754968547617	5	0.006578047339955868	14	0.00589840612356407	8	0.00499736152781245	12	0.004928283776679968	11	0.004600307746789159	
5	file:/C:/mallet/categories/1004.txt	5	0.9313741855075575	13	0.008490334640536628	0	0.007337966852191238	4	0.006350623303611783	7	0.006216633663414941	10	0.006206378739218866	2	0.006107083372001491	1	0.005544485764036915	9	0.00394506328804644	3	0.003939727776127796	6	0.003538506809918817	14	0.0031619943984211767	8	0.002678965948902894	12	0.002641935019265167	11	0.0024661149167482994	
6	file:/C:/mallet/categories/1005.txt	12	0.8703351695413154	13	0.015837928700903038	0	0.013688293893590185	4	0.01184649643945478	7	0.011596551242010462	10	0.011577421635802112	2	0.011392195374070293	1	0.010342721922258458	9	0.007359148222299105	3	0.007349195321626986	6	0.006600754968547617	5	0.006578047339955868	14	0.00589840612356407	8	0.00499736152781245	11	0.004600307746789159	
7	file:/C:/mallet/categories/1006.txt	1	0.44304616480457615	11	0.4373037506291069	13	0.015837928700903038	0	0.013688293893590185	4	0.01184649643945478	7	0.011596551242010462	10	0.011577421635802112	2	0.011392195374070293	9	0.007359148222299105	3	0.007349195321626986	6	0.006600754968547617	5	0.006578047339955868	14	0.00589840612356407	8	0.00499736152781245	12	0.004928283776679968	
8	file:/C:/mallet/categories/1007.txt	7	0.9141507172301414	13	0.011054575725064386	0	0.009554171145182724	4	0.008268631235799892	10	0.008080822094285343	2	0.007951537654681302	1	0.007219024965453377	9	0.0051365467563154205	3	0.00512959981923534	6	0.004607202559148036	5	0.004591353062377047	14	0.004116976302993756	8	0.0034880641577567095	12	0.003439849189421385	11	0.003210928102143905	
9	file:/C:/mallet/categories/1008.txt	0	0.446391736775908	12	0.43763172665899774	13	0.015837928700903038	4	0.01184649643945478	7	0.011596551242010462	10	0.011577421635802112	2	0.011392195374070293	1	0.010342721922258458	9	0.007359148222299105	3	0.007349195321626986	6	0.006600754968547617	5	0.006578047339955868	14	0.00589840612356407	8	0.00499736152781245	11	0.004600307746789159	
10	file:/C:/mallet/categories/1009.txt	7	0.9141507172301414	13	0.011054575725064386	0	0.009554171145182724	4	0.008268631235799892	10	0.008080822094285343	2	0.007951537654681302	1	0.007219024965453377	9	0.0051365467563154205	3	0.00512959981923534	6	0.004607202559148036	5	0.004591353062377047	14	0.004116976302993756	8	0.0034880641577567095	12	0.003439849189421385	11	0.003210928102143905	
11	file:/C:/mallet/categories/101.txt	13	0.540927326731513	14	0.4310610313003592	0	0.0033975060222632292	4	0.0029403622766029807	7	0.0028783245734272413	10	0.002873576505274874	2	0.0028276023798939278	1	0.002567117588987608	9	0.001826579016958204	3	0.0018241086550390793	6	0.0016383418511802942	5	0.0016327056991885614	8	0.0012403712265500028	12	0.0012232257680069986	11	0.0011418204047546944	
12	file:/C:/mallet/categories/1012.txt	4	0.44454993932177256	10	0.4442808645181198	13	0.015837928700903038	0	0.013688293893590185	7	0.011596551242010462	2	0.011392195374070293	1	0.010342721922258458	9	0.007359148222299105	3	0.007349195321626986	6	0.006600754968547617	5	0.006578047339955868	14	0.00589840612356407	8	0.00499736152781245	12	0.004928283776679968	11	0.004600307746789159	
13	file:/C:/mallet/categories/1013.txt	13	0.4724142604975502	1	0.4694684116210505	0	0.007337966852191238	4	0.006350623303611783	7	0.006216633663414941	10	0.006206378739218866	2	0.006107083372001491	9	0.00394506328804644	3	0.003939727776127796	6	0.003538506809918817	5	0.003526333793530256	14	0.0031619943984211767	8	0.002678965948902894	12	0.002641935019265167	11	0.0024661149167482994	
